cnt,tmp
62635,90.40047154959737
62636,90.40047154959737
62637,90.40047154959737
62638,90.40047154959737
62639,90.40047154959737
62640,90.40047154959737
62641,90.40047154959737
62642,90.40047154959737
62643,90.40047154959737
62644,90.40047154959737
62645,90.40047154959737
62646,90.40047154959737
62647,90.40047154959737
62648,90.40047154959737
62649,90.40047154959737
62650,90.40047154959737
62652,90.40047154959737
62653,90.40047154959737
62654,90.40047154959737
62655,90.40047154959737
62657,90.40047154959737
62658,90.40047154959737
62661,90.40047154959737
62662,90.40047154959737
62663,90.40047154959737
62664,90.40047154959737
62665,90.40047154959737
62666,90.40047154959737
62667,90.40047154959737
62668,90.40047154959737
62669,90.40047154959737
62670,90.40047154959737
62671,90.40047154959737
62672,90.40047154959737
62673,90.40047154959737
62674,90.40047154959737
62675,90.40047154959737
62676,90.40047154959737
62677,90.40047154959737
62678,90.40047154959737
62679,90.40047154959737
62680,90.40047154959737
62682,90.40047154959737
62683,90.40047154959737
62684,90.40047154959737
62685,90.40047154959737
62686,90.40047154959737
62687,90.40047154959737
62688,90.40047154959737
62689,90.40047154959737
62690,90.40047154959737
62691,90.40047154959737
62692,90.40047154959737
62693,90.40047154959737
62694,90.40047154959737
62695,90.40047154959737
62696,90.40047154959737
62697,90.40047154959737
62698,90.40047154959737
62699,90.40047154959737
62700,90.40047154959737
62701,90.40047154959737
62702,90.40047154959737
62703,90.40047154959737
62704,90.40047154959737
62705,90.40047154959737
62706,90.40047154959737
62707,90.40047154959737
62708,90.40047154959737
62709,90.40047154959737
62710,90.40047154959737
62711,90.40047154959737
62712,90.40047154959737
62713,90.40047154959737
62714,90.40047154959737
62715,90.40047154959737
62716,90.40047154959737
62717,90.40047154959737
62720,90.40047154959737
62721,90.40047154959737
62722,90.40047154959737
62723,90.40047154959737
62724,90.40047154959737
62726,90.40047154959737
62727,90.40047154959737
62728,90.40047154959737
62730,90.40047154959737
62732,90.40047154959737
62733,90.40047154959737
62734,90.40047154959737
62735,90.40047154959737
62736,90.40047154959737
62738,90.40047154959737
62739,90.40047154959737
62741,90.40047154959737
62742,90.40047154959737
62743,90.40047154959737
62744,90.40047154959737
62746,90.40047154959737
62748,90.40047154959737
62749,90.40047154959737
62750,90.40047154959737
62751,90.40047154959737
62752,90.40047154959737
62754,90.40047154959737
62755,90.40047154959737
62756,90.40047154959737
62757,90.40047154959737
62759,90.40047154959737
62760,90.40047154959737
62762,90.40047154959737
62763,90.40047154959737
62764,90.40047154959737
62765,90.40047154959737
62766,90.40047154959737
62767,90.40047154959737
62768,90.40047154959737
62769,90.40047154959737
62771,90.40047154959737
62772,90.40047154959737
62774,90.40047154959737
62776,90.40047154959737
62777,90.40047154959737
62778,90.40047154959737
62779,90.40047154959737
62780,90.40047154959737
62781,90.40047154959737
62784,90.40047154959737
62785,90.40047154959737
62786,90.40047154959737
62787,90.40047154959737
62788,90.40047154959737
62789,90.40047154959737
62790,90.40047154959737
62791,90.40047154959737
62792,90.40047154959737
62793,90.40047154959737
62795,90.40047154959737
62796,90.40047154959737
62798,90.40047154959737
62799,90.40047154959737
62800,90.40047154959737
62801,90.40047154959737
62803,90.40047154959737
62806,90.40047154959737
62808,90.40047154959737
62809,90.40047154959737
62810,90.40047154959737
62811,90.40047154959737
62813,90.40047154959737
62815,90.40047154959737
62816,90.40047154959737
62817,90.40047154959737
62819,90.40047154959737
62820,90.40047154959737
62821,90.40047154959737
62822,90.40047154959737
62823,90.40047154959737
62824,90.40047154959737
62825,90.40047154959737
62826,90.40047154959737
62828,90.40047154959737
62829,90.40047154959737
62833,90.40047154959737
62834,90.40047154959737
62835,90.40047154959737
62836,90.40047154959737
62837,90.40047154959737
62838,90.40047154959737
62839,90.40047154959737
62841,90.40047154959737
62842,90.40047154959737
62844,90.40047154959737
62845,90.40047154959737
62846,90.40047154959737
62847,90.40047154959737
62849,90.40047154959737
62850,90.40047154959737
62851,90.40047154959737
62852,90.40047154959737
62854,90.40047154959737
62855,90.40047154959737
62856,90.40047154959737
62858,90.40047154959737
62859,90.40047154959737
62860,90.40047154959737
62861,90.40047154959737
62862,90.40047154959737
62863,90.40047154959737
62864,90.40047154959737
62865,90.40047154959737
62866,90.40047154959737
62867,90.40047154959737
62868,90.40047154959737
62869,90.40047154959737
62870,90.40047154959737
62872,90.40047154959737
62874,90.40047154959737
62875,90.40047154959737
62877,90.40047154959737
62878,90.40047154959737
62879,90.40047154959737
62880,90.40047154959737
62881,90.40047154959737
62882,90.40047154959737
62883,90.40047154959737
62884,90.40047154959737
62885,90.40047154959737
62887,90.40047154959737
62888,90.40047154959737
62889,90.40047154959737
62890,90.40047154959737
62891,90.40047154959737
62893,90.40047154959737
62894,90.40047154959737
62895,90.40047154959737
62896,90.40047154959737
62897,90.40047154959737
62898,90.40047154959737
62899,90.40047154959737
62900,90.40047154959737
62901,90.40047154959737
62903,90.40047154959737
62905,90.40047154959737
62906,90.40047154959737
62907,90.40047154959737
62908,90.40047154959737
62909,90.40047154959737
62910,90.40047154959737
62911,90.40047154959737
62912,90.40047154959737
62913,90.40047154959737
62914,90.40047154959737
62915,90.40047154959737
62916,90.40047154959737
62917,90.40047154959737
62918,90.40047154959737
62919,90.40047154959737
62920,90.40047154959737
62921,90.40047154959737
62922,90.40047154959737
62923,90.40047154959737
62924,90.40047154959737
62925,90.40047154959737
62926,90.40047154959737
62927,90.40047154959737
62928,90.40047154959737
62929,90.40047154959737
62931,90.40047154959737
62932,90.40047154959737
62934,90.40047154959737
62936,90.40047154959737
62937,90.40047154959737
62939,90.40047154959737
62940,90.40047154959737
62941,90.40047154959737
62942,90.40047154959737
62943,90.40047154959737
62944,90.40047154959737
62946,90.40047154959737
62947,90.40047154959737
62948,90.40047154959737
62949,90.40047154959737
62950,90.40047154959737
62951,90.40047154959737
62952,90.40047154959737
62953,90.40047154959737
62954,90.40047154959737
62955,90.40047154959737
62956,90.40047154959737
62957,90.40047154959737
62958,90.40047154959737
62959,90.40047154959737
62960,90.40047154959737
62961,90.40047154959737
62962,90.40047154959737
62963,90.40047154959737
62964,90.40047154959737
62965,90.40047154959737
62966,90.40047154959737
62967,90.40047154959737
62969,90.40047154959737
62970,90.40047154959737
62971,90.40047154959737
62972,90.40047154959737
62974,90.40047154959737
62975,90.40047154959737
62978,90.40047154959737
62979,90.40047154959737
62980,90.40047154959737
62981,90.40047154959737
62982,90.40047154959737
62983,90.40047154959737
62984,90.40047154959737
62985,90.40047154959737
62986,90.40047154959737
62987,90.40047154959737
62988,90.40047154959737
62989,90.40047154959737
62990,90.40047154959737
62991,90.40047154959737
62992,90.40047154959737
62993,90.40047154959737
62994,90.40047154959737
62995,90.40047154959737
62996,90.40047154959737
62997,90.40047154959737
62998,90.40047154959737
62999,90.40047154959737
63000,90.40047154959737
63001,90.40047154959737
63002,90.40047154959737
63003,90.40047154959737
63004,90.40047154959737
63005,90.40047154959737
63006,90.40047154959737
63008,90.40047154959737
63009,90.40047154959737
63010,90.40047154959737
63011,90.40047154959737
63012,90.40047154959737
63013,90.40047154959737
63015,90.40047154959737
63016,90.40047154959737
63017,90.40047154959737
63018,90.40047154959737
63019,90.40047154959737
63020,90.40047154959737
63021,90.40047154959737
63023,90.40047154959737
63024,90.40047154959737
63025,90.40047154959737
63026,90.40047154959737
63027,90.40047154959737
63028,90.40047154959737
63029,90.40047154959737
63031,90.40047154959737
63032,90.40047154959737
63033,90.40047154959737
63034,90.40047154959737
63035,90.40047154959737
63036,90.40047154959737
63038,90.40047154959737
63040,90.40047154959737
63041,90.40047154959737
63042,90.40047154959737
63043,90.40047154959737
63045,90.40047154959737
63046,90.40047154959737
63047,90.40047154959737
63048,90.40047154959737
63049,90.40047154959737
63051,90.40047154959737
63053,90.40047154959737
63054,90.40047154959737
63055,90.40047154959737
63056,90.40047154959737
63057,90.40047154959737
63058,90.40047154959737
63059,90.40047154959737
63060,90.40047154959737
63061,90.40047154959737
63063,90.40047154959737
63065,90.40047154959737
63068,90.40047154959737
63072,90.40047154959737
63073,90.40047154959737
63075,90.40047154959737
63076,90.40047154959737
63077,90.40047154959737
63078,90.40047154959737
63079,90.40047154959737
63080,90.40047154959737
63081,90.40047154959737
63082,90.40047154959737
63083,90.40047154959737
63084,90.40047154959737
63085,90.40047154959737
63086,90.40047154959737
63087,90.40047154959737
63088,90.40047154959737
63089,90.40047154959737
63090,90.40047154959737
63091,90.40047154959737
63092,90.40047154959737
63093,90.40047154959737
63094,90.40047154959737
63095,90.40047154959737
63096,90.40047154959737
63097,90.40047154959737
63098,90.40047154959737
63099,90.40047154959737
63100,90.40047154959737
63101,90.40047154959737
63102,90.40047154959737
63103,90.40047154959737
63104,90.40047154959737
63105,90.40047154959737
63106,90.40047154959737
63107,90.40047154959737
63108,90.40047154959737
63109,90.40047154959737
63110,90.40047154959737
63111,90.40047154959737
63112,90.40047154959737
63114,90.40047154959737
63116,90.40047154959737
63117,90.40047154959737
63118,90.40047154959737
63119,90.40047154959737
63120,90.40047154959737
63121,90.40047154959737
63122,90.40047154959737
63123,90.40047154959737
63124,90.40047154959737
63125,90.40047154959737
63126,90.40047154959737
63127,90.40047154959737
63128,90.40047154959737
63129,90.40047154959737
63130,90.40047154959737
63131,90.40047154959737
63132,90.40047154959737
63133,90.40047154959737
63134,90.40047154959737
63135,90.40047154959737
63136,90.40047154959737
63139,90.40047154959737
63140,90.40047154959737
63141,90.40047154959737
63142,90.40047154959737
63143,90.40047154959737
63144,90.40047154959737
63145,90.40047154959737
63146,90.40047154959737
63148,90.40047154959737
63150,90.40047154959737
63152,90.40047154959737
63153,90.40047154959737
63154,90.40047154959737
63155,90.40047154959737
63156,90.40047154959737
63157,90.40047154959737
63160,90.40047154959737
63161,90.40047154959737
63163,90.40047154959737
63164,90.40047154959737
63166,90.40047154959737
63167,90.40047154959737
63168,90.40047154959737
63169,90.40047154959737
63170,90.40047154959737
63171,90.40047154959737
63172,90.40047154959737
63173,90.40047154959737
63174,90.40047154959737
63175,90.40047154959737
63177,90.40047154959737
63178,90.40047154959737
63179,90.40047154959737
63180,90.40047154959737
63181,90.40047154959737
63182,90.40047154959737
63183,90.40047154959737
63185,90.40047154959737
63186,90.40047154959737
63187,90.40047154959737
63188,90.40047154959737
63189,90.40047154959737
63190,90.40047154959737
63191,90.40047154959737
63192,90.40047154959737
63193,90.40047154959737
63194,90.40047154959737
63195,90.40047154959737
63196,90.40047154959737
63197,90.40047154959737
63199,90.40047154959737
63200,90.40047154959737
63201,90.40047154959737
63202,90.40047154959737
63203,90.40047154959737
63204,90.40047154959737
63205,90.40047154959737
63207,90.40047154959737
63208,90.40047154959737
63209,90.40047154959737
63210,90.40047154959737
63211,90.40047154959737
63212,90.40047154959737
63213,90.40047154959737
63214,90.40047154959737
63215,90.40047154959737
63216,90.40047154959737
63220,90.40047154959737
63221,90.40047154959737
63222,90.40047154959737
63223,90.40047154959737
63224,90.40047154959737
63225,90.40047154959737
63226,90.40047154959737
63227,90.40047154959737
63228,90.40047154959737
63229,90.40047154959737
63230,90.40047154959737
63232,90.40047154959737
63233,90.40047154959737
63234,90.40047154959737
63235,90.40047154959737
63236,90.40047154959737
63237,90.40047154959737
63238,90.40047154959737
63239,90.40047154959737
63241,90.40047154959737
63242,90.40047154959737
63243,90.40047154959737
63244,90.40047154959737
63245,90.40047154959737
63246,90.40047154959737
63247,90.40047154959737
63248,90.40047154959737
63250,90.40047154959737
63251,90.40047154959737
63254,90.40047154959737
63255,90.40047154959737
63256,90.40047154959737
63257,90.40047154959737
63258,90.40047154959737
63259,90.40047154959737
63260,90.40047154959737
63261,90.40047154959737
63263,90.40047154959737
63264,90.40047154959737
63265,90.40047154959737
63266,90.40047154959737
63267,90.40047154959737
63268,90.40047154959737
63269,90.40047154959737
63271,90.40047154959737
63273,90.40047154959737
63274,90.40047154959737
63275,90.40047154959737
63276,90.40047154959737
63277,90.40047154959737
63278,90.40047154959737
63279,90.40047154959737
63280,90.40047154959737
63281,90.40047154959737
63284,90.40047154959737
63285,90.40047154959737
63286,90.40047154959737
63287,90.40047154959737
63288,90.40047154959737
63289,90.40047154959737
63291,90.40047154959737
63292,90.40047154959737
63293,90.40047154959737
63294,90.40047154959737
63295,90.40047154959737
63296,90.40047154959737
63297,90.40047154959737
63299,90.40047154959737
63300,90.40047154959737
63301,90.40047154959737
63302,90.40047154959737
63303,90.40047154959737
63304,90.40047154959737
63305,90.40047154959737
63306,90.40047154959737
63307,90.40047154959737
63308,90.40047154959737
63309,90.40047154959737
63310,90.40047154959737
63311,90.40047154959737
63312,90.40047154959737
63313,90.40047154959737
63314,90.40047154959737
63316,90.40047154959737
63318,90.40047154959737
63319,90.40047154959737
63321,90.40047154959737
63322,90.40047154959737
63323,90.40047154959737
63325,90.40047154959737
63326,90.40047154959737
63327,90.40047154959737
63328,90.40047154959737
63329,90.40047154959737
63330,90.40047154959737
63331,90.40047154959737
63332,90.40047154959737
63333,90.40047154959737
63334,90.40047154959737
63338,90.40047154959737
63339,90.40047154959737
63340,90.40047154959737
63342,90.40047154959737
63343,90.40047154959737
63344,90.40047154959737
63346,90.40047154959737
63347,90.40047154959737
63348,90.40047154959737
63349,90.40047154959737
63350,90.40047154959737
63351,90.40047154959737
63352,90.40047154959737
63353,90.40047154959737
63355,90.40047154959737
63356,90.40047154959737
63358,90.40047154959737
63359,90.40047154959737
63360,90.40047154959737
63362,90.40047154959737
63363,90.40047154959737
63364,90.40047154959737
63365,90.40047154959737
63366,90.40047154959737
63367,90.40047154959737
63368,90.40047154959737
63369,90.40047154959737
63370,90.40047154959737
63371,90.40047154959737
63372,90.40047154959737
63373,90.40047154959737
63374,90.40047154959737
63375,90.40047154959737
63376,90.40047154959737
63378,90.40047154959737
63379,90.40047154959737
63380,90.40047154959737
63381,90.40047154959737
63382,90.40047154959737
63383,90.40047154959737
63385,90.40047154959737
63386,90.40047154959737
63387,90.40047154959737
63388,90.40047154959737
63389,90.40047154959737
63390,90.40047154959737
63392,90.40047154959737
63393,90.40047154959737
63394,90.40047154959737
63395,90.40047154959737
63396,90.40047154959737
63397,90.40047154959737
63398,90.40047154959737
63400,90.40047154959737
63401,90.40047154959737
63402,90.40047154959737
63403,90.40047154959737
63404,90.40047154959737
63405,90.40047154959737
63406,90.40047154959737
63407,90.40047154959737
63408,90.40047154959737
63410,90.40047154959737
63411,90.40047154959737
63412,90.40047154959737
63413,90.40047154959737
63414,90.40047154959737
63416,90.40047154959737
63417,90.40047154959737
63418,90.40047154959737
63419,90.40047154959737
63420,90.40047154959737
63421,90.40047154959737
63422,90.40047154959737
63424,90.40047154959737
63425,90.40047154959737
63426,90.40047154959737
63427,90.40047154959737
63428,90.40047154959737
63429,90.40047154959737
63430,90.40047154959737
63431,90.40047154959737
63432,90.40047154959737
63433,90.40047154959737
63434,90.40047154959737
63436,90.40047154959737
63437,90.40047154959737
63438,90.40047154959737
63439,90.40047154959737
63440,90.40047154959737
63441,90.40047154959737
63442,90.40047154959737
63444,90.40047154959737
63445,90.40047154959737
63446,90.40047154959737
63447,90.40047154959737
63448,90.40047154959737
63450,90.40047154959737
63451,90.40047154959737
63453,90.40047154959737
63454,90.40047154959737
63455,90.40047154959737
63456,90.40047154959737
63457,90.40047154959737
63458,90.40047154959737
63459,90.40047154959737
63460,90.40047154959737
63461,90.40047154959737
63462,90.40047154959737
63463,90.40047154959737
63464,90.40047154959737
63465,90.40047154959737
63466,90.40047154959737
63467,90.40047154959737
63468,90.40047154959737
63469,90.40047154959737
63470,90.40047154959737
63471,90.40047154959737
63472,90.40047154959737
63473,90.40047154959737
63475,90.40047154959737
63476,90.40047154959737
63477,90.40047154959737
63479,90.40047154959737
63480,90.40047154959737
63481,90.40047154959737
63482,90.40047154959737
63483,90.40047154959737
63484,90.40047154959737
63485,90.40047154959737
63486,90.40047154959737
63487,90.40047154959737
63488,90.40047154959737
63489,90.40047154959737
63490,90.40047154959737
63491,90.40047154959737
63492,90.40047154959737
63493,90.40047154959737
63494,90.40047154959737
63495,90.40047154959737
63496,90.40047154959737
63497,90.40047154959737
63499,90.40047154959737
63501,90.40047154959737
63502,90.40047154959737
63503,90.40047154959737
63504,90.40047154959737
63506,90.40047154959737
63507,90.40047154959737
63509,90.40047154959737
63511,90.40047154959737
63513,90.40047154959737
63514,90.40047154959737
63515,90.40047154959737
63517,90.40047154959737
63518,90.40047154959737
63519,90.40047154959737
63523,90.40047154959737
63525,90.40047154959737
63526,90.40047154959737
63527,90.40047154959737
63528,90.40047154959737
63529,90.40047154959737
63531,90.40047154959737
63532,90.40047154959737
63533,90.40047154959737
63534,90.40047154959737
63535,90.40047154959737
63536,90.40047154959737
63537,90.40047154959737
63539,90.40047154959737
63540,90.40047154959737
63541,90.40047154959737
63542,90.40047154959737
63543,90.40047154959737
63544,90.40047154959737
63545,90.40047154959737
63546,90.40047154959737
63547,90.40047154959737
63548,90.40047154959737
63549,90.40047154959737
63551,90.40047154959737
63552,90.40047154959737
63553,90.40047154959737
63554,90.40047154959737
63555,90.40047154959737
63556,90.40047154959737
63557,90.40047154959737
63558,90.40047154959737
63559,90.40047154959737
63560,90.40047154959737
63561,90.40047154959737
63563,90.40047154959737
63565,90.40047154959737
63568,90.40047154959737
63570,90.40047154959737
63571,90.40047154959737
63572,90.40047154959737
63573,90.40047154959737
63574,90.40047154959737
63575,90.40047154959737
63576,90.40047154959737
63577,90.40047154959737
63579,82.57635060551593
63581,82.57635060551593
63582,82.57635060551593
63583,82.57635060551593
63585,82.57635060551593
63587,82.57635060551593
63588,82.57635060551593
63589,82.57635060551593
63590,82.57635060551593
63591,82.57635060551593
63592,82.57635060551593
63593,82.57635060551593
63594,82.57635060551593
63596,82.57635060551593
63597,82.57635060551593
63598,82.57635060551593
63599,82.57635060551593
63600,82.57635060551593
63601,82.57635060551593
63602,82.57635060551593
63603,82.57635060551593
63604,82.57635060551593
63605,82.57635060551593
63606,82.57635060551593
63607,82.57635060551593
63608,82.57635060551593
63609,82.57635060551593
63610,82.57635060551593
63611,82.57635060551593
63612,82.57635060551593
63613,82.57635060551593
63614,82.57635060551593
63615,82.57635060551593
63616,82.57635060551593
63617,82.57635060551593
63618,82.57635060551593
63619,82.57635060551593
63620,82.57635060551593
63621,82.57635060551593
63622,82.57635060551593
63623,82.57635060551593
63624,82.57635060551593
63625,82.57635060551593
63626,82.57635060551593
63628,82.57635060551593
63629,82.57635060551593
63630,82.57635060551593
63631,82.57635060551593
63632,82.57635060551593
63633,82.57635060551593
63634,82.57635060551593
63636,82.57635060551593
63637,82.57635060551593
63638,82.57635060551593
63639,82.57635060551593
63640,82.57635060551593
63641,82.57635060551593
63642,82.57635060551593
63643,82.57635060551593
63644,82.57635060551593
63645,82.57635060551593
63646,82.57635060551593
63647,82.57635060551593
63648,82.57635060551593
63649,82.57635060551593
63651,82.57635060551593
63653,82.57635060551593
63654,82.57635060551593
63655,82.57635060551593
63656,82.57635060551593
63657,82.57635060551593
63658,82.57635060551593
63659,82.57635060551593
63661,82.57635060551593
63663,82.57635060551593
63664,82.57635060551593
63665,82.57635060551593
63667,82.57635060551593
63668,82.57635060551593
63669,82.57635060551593
63670,82.57635060551593
63671,82.57635060551593
63672,82.57635060551593
63673,82.57635060551593
63674,82.57635060551593
63675,82.57635060551593
63676,82.57635060551593
63677,82.57635060551593
63679,82.57635060551593
63680,82.57635060551593
63681,82.57635060551593
63682,82.57635060551593
63684,82.57635060551593
63685,82.57635060551593
63687,82.57635060551593
63688,82.57635060551593
63689,82.57635060551593
63690,82.57635060551593
63691,82.57635060551593
63692,82.57635060551593
63693,82.57635060551593
63695,82.57635060551593
63696,82.57635060551593
63697,82.57635060551593
63698,82.57635060551593
63699,82.57635060551593
63700,82.57635060551593
63701,82.57635060551593
63702,82.57635060551593
63703,82.57635060551593
63704,82.57635060551593
63705,82.57635060551593
63707,82.57635060551593
63708,82.57635060551593
63709,82.57635060551593
63710,82.57635060551593
63711,82.57635060551593
63712,82.57635060551593
63713,82.57635060551593
63714,82.57635060551593
63716,82.57635060551593
63717,82.57635060551593
63718,82.57635060551593
63720,82.57635060551593
63722,82.57635060551593
63723,82.57635060551593
63724,82.57635060551593
63725,82.57635060551593
63726,82.57635060551593
63727,82.57635060551593
63728,82.57635060551593
63729,82.57635060551593
63730,82.57635060551593
63731,82.57635060551593
63732,82.57635060551593
63733,82.57635060551593
63734,82.57635060551593
63735,82.57635060551593
63736,82.57635060551593
63737,82.57635060551593
63738,82.57635060551593
63739,82.57635060551593
63740,82.57635060551593
63741,82.57635060551593
63744,82.57635060551593
63745,82.57635060551593
63746,82.57635060551593
63747,82.57635060551593
63748,82.57635060551593
63749,82.57635060551593
63751,82.57635060551593
63752,82.57635060551593
63753,82.57635060551593
63754,82.57635060551593
63755,82.57635060551593
63756,82.57635060551593
63757,82.57635060551593
63758,82.57635060551593
63759,82.57635060551593
63761,82.57635060551593
63762,82.57635060551593
63763,82.57635060551593
63764,82.57635060551593
63765,82.57635060551593
63766,82.57635060551593
63767,82.57635060551593
63768,82.57635060551593
63769,82.57635060551593
63770,82.57635060551593
63771,82.57635060551593
63772,82.57635060551593
63773,82.57635060551593
63774,82.57635060551593
63775,82.57635060551593
63777,82.57635060551593
63778,82.57635060551593
63780,82.57635060551593
63781,82.57635060551593
63783,82.57635060551593
63784,82.57635060551593
63786,82.57635060551593
63787,82.57635060551593
63788,82.57635060551593
63789,82.57635060551593
63790,82.57635060551593
63791,82.57635060551593
63792,82.57635060551593
63793,82.57635060551593
63794,82.57635060551593
63795,82.57635060551593
63796,82.57635060551593
63797,82.57635060551593
63799,82.57635060551593
63800,82.57635060551593
63801,82.57635060551593
63802,82.57635060551593
63803,82.57635060551593
63806,82.57635060551593
63807,82.57635060551593
63808,82.57635060551593
63809,82.57635060551593
63810,82.57635060551593
63812,82.57635060551593
63813,82.57635060551593
63814,82.57635060551593
63815,82.57635060551593
63816,82.57635060551593
63817,82.57635060551593
63818,82.57635060551593
63820,82.57635060551593
63821,82.57635060551593
63822,82.57635060551593
63823,82.57635060551593
63824,82.57635060551593
63825,82.57635060551593
63826,82.57635060551593
63827,82.57635060551593
63828,82.57635060551593
63829,82.57635060551593
63830,82.57635060551593
63831,82.57635060551593
63832,82.57635060551593
63833,82.57635060551593
63836,82.57635060551593
63839,82.57635060551593
63840,82.57635060551593
63841,82.57635060551593
63842,82.57635060551593
63843,82.57635060551593
63845,82.57635060551593
63847,82.57635060551593
63848,82.57635060551593
63849,82.57635060551593
63850,82.57635060551593
63851,82.57635060551593
63852,82.57635060551593
63853,82.57635060551593
63854,82.57635060551593
63855,82.57635060551593
63856,82.57635060551593
63857,82.57635060551593
63858,82.57635060551593
63859,82.57635060551593
63860,82.57635060551593
63861,82.57635060551593
63862,82.57635060551593
63863,82.57635060551593
63864,82.57635060551593
63865,82.57635060551593
63866,82.57635060551593
63867,82.57635060551593
63868,82.57635060551593
63869,82.57635060551593
63870,82.57635060551593
63871,82.57635060551593
63872,82.57635060551593
63874,82.57635060551593
63875,82.57635060551593
63876,82.57635060551593
63877,82.57635060551593
63878,82.57635060551593
63879,82.57635060551593
63880,82.57635060551593
63881,82.57635060551593
63883,82.57635060551593
63884,82.57635060551593
63885,82.57635060551593
63886,82.57635060551593
63887,82.57635060551593
63888,82.57635060551593
63889,82.57635060551593
63890,82.57635060551593
63891,82.57635060551593
63892,82.57635060551593
63893,82.57635060551593
63895,82.57635060551593
63896,82.57635060551593
63897,82.57635060551593
63899,82.57635060551593
63901,82.57635060551593
63902,82.57635060551593
63903,82.57635060551593
63904,82.57635060551593
63905,82.57635060551593
63906,82.57635060551593
63907,82.57635060551593
63908,82.57635060551593
63909,82.57635060551593
63910,82.57635060551593
63911,82.57635060551593
63912,82.57635060551593
63913,82.57635060551593
63914,82.57635060551593
63916,82.57635060551593
63917,82.57635060551593
63918,82.57635060551593
63919,82.57635060551593
63920,82.57635060551593
63921,82.57635060551593
63924,82.57635060551593
63925,82.57635060551593
63926,82.57635060551593
63928,82.57635060551593
63929,82.57635060551593
63930,82.57635060551593
63931,82.57635060551593
63932,82.57635060551593
63933,82.57635060551593
63934,82.57635060551593
63935,82.57635060551593
63936,82.57635060551593
63938,82.57635060551593
63939,82.57635060551593
63940,82.57635060551593
63941,82.57635060551593
63942,82.57635060551593
63943,82.57635060551593
63945,82.57635060551593
63946,82.57635060551593
63948,82.57635060551593
63949,82.57635060551593
63950,82.57635060551593
63953,82.57635060551593
63954,82.57635060551593
63957,82.57635060551593
63958,82.57635060551593
63959,82.57635060551593
63960,82.57635060551593
63961,82.57635060551593
63962,82.57635060551593
63963,82.57635060551593
63964,82.57635060551593
63965,82.57635060551593
63966,82.57635060551593
63967,82.57635060551593
63968,82.57635060551593
63969,82.57635060551593
63970,82.57635060551593
63971,82.57635060551593
63972,82.57635060551593
63973,82.57635060551593
63974,82.57635060551593
63975,82.57635060551593
63976,82.57635060551593
63977,82.57635060551593
63979,82.57635060551593
63980,82.57635060551593
63981,82.57635060551593
63982,82.57635060551593
63985,82.57635060551593
63986,82.57635060551593
63987,82.57635060551593
63988,82.57635060551593
63991,82.57635060551593
63992,82.57635060551593
63993,82.57635060551593
63994,82.57635060551593
63995,82.57635060551593
63997,82.57635060551593
63998,82.57635060551593
63999,82.57635060551593
64000,82.57635060551593
64001,82.57635060551593
64002,82.57635060551593
64005,82.57635060551593
64006,82.57635060551593
64007,82.57635060551593
64008,82.57635060551593
64009,82.57635060551593
64010,82.57635060551593
64011,82.57635060551593
64012,82.57635060551593
64013,82.57635060551593
64014,82.57635060551593
64015,82.57635060551593
64016,82.57635060551593
64017,82.57635060551593
64019,82.57635060551593
64020,82.57635060551593
64022,82.57635060551593
64023,82.57635060551593
64024,82.57635060551593
64026,82.57635060551593
64027,82.57635060551593
64029,82.57635060551593
64030,82.57635060551593
64031,82.57635060551593
64033,82.57635060551593
64034,82.57635060551593
64035,82.57635060551593
64036,82.57635060551593
64037,82.57635060551593
64038,82.57635060551593
64039,82.57635060551593
64041,82.57635060551593
64042,82.57635060551593
64044,82.57635060551593
64046,82.57635060551593
64047,82.57635060551593
64049,82.57635060551593
64050,82.57635060551593
64051,82.57635060551593
64052,82.57635060551593
64053,82.57635060551593
64054,82.57635060551593
64056,82.57635060551593
64057,82.57635060551593
64058,82.57635060551593
64059,82.57635060551593
64061,82.57635060551593
64063,82.57635060551593
64064,82.57635060551593
64065,82.57635060551593
64066,82.57635060551593
64067,82.57635060551593
64068,82.57635060551593
64069,82.57635060551593
64070,82.57635060551593
64071,82.57635060551593
64073,82.57635060551593
64074,82.57635060551593
64075,82.57635060551593
64076,82.57635060551593
64079,82.57635060551593
64081,82.57635060551593
64084,82.57635060551593
64085,82.57635060551593
64086,82.57635060551593
64087,82.57635060551593
64088,82.57635060551593
64089,82.57635060551593
64090,82.57635060551593
64092,82.57635060551593
64093,82.57635060551593
64094,82.57635060551593
64095,82.57635060551593
64096,82.57635060551593
64097,82.57635060551593
64099,82.57635060551593
64101,82.57635060551593
64102,82.57635060551593
64103,82.57635060551593
64104,82.57635060551593
64105,82.57635060551593
64106,82.57635060551593
64107,82.57635060551593
64108,82.57635060551593
64109,82.57635060551593
64110,82.57635060551593
64111,82.57635060551593
64112,82.57635060551593
64113,82.57635060551593
64114,82.57635060551593
64115,82.57635060551593
64116,82.57635060551593
64117,82.57635060551593
64118,82.57635060551593
64119,82.57635060551593
64120,82.57635060551593
64121,82.57635060551593
64122,82.57635060551593
64123,82.57635060551593
64124,82.57635060551593
64125,82.57635060551593
64126,82.57635060551593
64128,82.57635060551593
64129,82.57635060551593
64130,82.57635060551593
64131,82.57635060551593
64132,82.57635060551593
64133,82.57635060551593
64135,82.57635060551593
64136,82.57635060551593
64138,82.57635060551593
64139,82.57635060551593
64140,82.57635060551593
